"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.599974054E2,-2.184530020E0,1.540282249E0,-1.337533951E0
1.600024654E2,-1.010485053E0,1.761423111E0,-9.188057780E-1
1.600075254E2,2.753648162E-1,2.085673332E0,-3.758566678E-1
1.600125854E2,1.428515196E0,2.333395958E0,1.243832111E-1
1.600176454E2,2.630573273E0,2.499782562E0,5.540408492E-1
1.600227054E2,3.931324959E0,2.642207146E0,9.521158338E-1
1.600277654E2,5.131956100E0,2.719802856E0,1.235588789E0
1.600328254E2,6.280402660E0,2.808977127E0,1.289833069E0
1.600378854E2,6.953257084E0,2.660680771E0,1.226760149E0
1.600429454E2,7.236242294E0,2.653085709E0,1.248796701E0
1.600480054E2,7.374590874E0,2.558610916E0,1.254738092E0
1.600530654E2,7.177574158E0,2.145185471E0,1.009769678E0
1.600581254E2,6.652277946E0,1.736254692E0,7.645447850E-1
1.600631854E2,6.032273769E0,1.365449905E0,6.644715667E-1
1.600682454E2,5.323773384E0,9.155817032E-1,5.539311171E-1
1.600733054E2,4.473180771E0,4.011754990E-1,3.306009769E-1
1.600783654E2,3.536919117E0,-1.847505569E-1,4.268264771E-2
1.600834254E2,2.671661854E0,-7.917280197E-1,-2.186193466E-1
1.600884854E2,1.930934668E0,-1.357370377E0,-4.461949468E-1
1.600935454E2,1.275467157E0,-1.831423283E0,-6.062914133E-1
1.600986054E2,6.923655272E-1,-2.233066082E0,-7.778267860E-1
1.601036654E2,1.256350279E-1,-2.643687248E0,-9.364870191E-1
1.601087254E2,-3.463514447E-1,-2.931656361E0,-1.094102025E0
1.601137854E2,-7.098954320E-1,-3.178430080E0,-1.207638621E0
1.601188454E2,-1.056134582E0,-3.381682396E0,-1.332019210E0
1.601239054E2,-1.385559320E0,-3.586906433E0,-1.402478933E0
1.601289654E2,-1.669807434E0,-3.734272480E0,-1.497999430E0
1.601340254E2,-1.909210920E0,-3.828598976E0,-1.547041178E0
1.601390854E2,-2.099651814E0,-3.838795662E0,-1.602454543E0
1.601441454E2,-2.191518784E0,-3.807978153E0,-1.669104576E0
1.601492054E2,-2.022824764E0,-3.661961079E0,-1.670666933E0
1.601542654E2,-1.646292925E0,-3.479823589E0,-1.576435328E0
1.601593254E2,-1.245196581E0,-3.256953239E0,-1.426601410E0
1.601643854E2,-8.399758339E-1,-3.017398357E0,-1.338505268E0
1.601694454E2,-4.852910042E-1,-2.799468517E0,-1.271486282E0
1.601745054E2,-1.421744227E-1,-2.545748234E0,-1.187332988E0
1.601795654E2,1.444784403E-1,-2.328101635E0,-1.054889798E0
1.601846254E2,4.565891623E-1,-2.146514893E0,-9.843931198E-1
1.601896854E2,7.491848469E-1,-1.931606293E0,-9.637449980E-1
1.601947454E2,9.678275585E-1,-1.721742153E0,-9.619992971E-1
1.601998054E2,1.149014831E0,-1.581563473E0,-9.026621580E-1
1.602048654E2,1.267029643E0,-1.441656113E0,-8.721274137E-1
1.602099254E2,1.422610164E0,-1.280513763E0,-9.087431431E-1
1.602149854E2,1.570501447E0,-1.124508858E0,-9.958642721E-1
1.602200454E2,1.651093960E0,-1.040633202E0,-1.093245029E0
1.602251054E2,1.700857520E0,-1.021659851E0,-1.227838874E0
1.602301654E2,1.636099100E0,-9.837417603E-1,-1.335846901E0
1.602352254E2,1.490405083E0,-9.699716568E-1,-1.379139066E0
1.602402854E2,1.325858951E0,-1.035305023E0,-1.456403017E0
1.602453454E2,1.094552755E0,-1.110256195E0,-1.436106086E0
1.602504054E2,7.556191683E-1,-1.221117973E0,-1.432848811E0
1.602554654E2,3.782026768E-1,-1.382170677E0,-1.463097095E0
1.602605254E2,3.850269318E-2,-1.533497334E0,-1.481094122E0
1.602655854E2,-2.374878526E-1,-1.689467907E0,-1.495681286E0
1.602706454E2,-4.334340096E-1,-1.888331413E0,-1.449079275E0
1.602757054E2,-6.547901034E-1,-2.075007915E0,-1.343483686E0
1.602807654E2,-9.207626581E-1,-2.208863735E0,-1.278749228E0
1.602858254E2,-1.078600883E0,-2.280384541E0,-1.261308432E0
1.602908854E2,-1.243653893E0,-2.327901363E0,-1.238207340E0
1.602959454E2,-1.370654821E0,-2.356220722E0,-1.257112145E0
1.603010054E2,-1.414681792E0,-2.382063866E0,-1.284422874E0
1.603060654E2,-1.394825935E0,-2.376752853E0,-1.274571657E0
1.603111254E2,-1.351825833E0,-2.349887371E0,-1.304396510E0
1.603161854E2,-1.314342499E0,-2.308660030E0,-1.307187080E0
1.603212454E2,-1.184497237E0,-2.255450726E0,-1.285531402E0
1.603263054E2,-9.885530472E-1,-2.137653351E0,-1.218053579E0
1.603313654E2,-7.766377926E-1,-1.952959538E0,-1.181632042E0
1.603364254E2,-5.914683342E-1,-1.785219193E0,-1.202765107E0
1.603414854E2,-4.064989686E-1,-1.667913914E0,-1.303141594E0
1.603465454E2,-2.573848963E-1,-1.562674046E0,-1.399766088E0
1.603516054E2,-2.205010056E-1,-1.397685051E0,-1.512415528E0
1.603566654E2,-2.550233603E-1,-1.223223686E0,-1.589010358E0
1.603617254E2,-3.011401296E-1,-1.082320213E0,-1.646839142E0
1.603667854E2,-3.401752710E-1,-9.580984116E-1,-1.688674212E0
1.603718454E2,-4.199583530E-1,-8.529167175E-1,-1.626032114E0
1.603769054E2,-4.903566837E-1,-7.523584366E-1,-1.545219183E0
1.603819654E2,-5.583687425E-1,-6.756057739E-1,-1.414456367E0
1.603870254E2,-7.102464437E-1,-5.987071991E-1,-1.254885674E0
1.603920854E2,-8.790163398E-1,-4.810247421E-1,-1.060936689E0
1.603971454E2,-1.007207036E0,-3.657398224E-1,-8.795275688E-1
1.604022054E2,-1.104465723E0,-1.978902817E-1,-6.380151510E-1
1.604072654E2,-1.204230666E0,-1.354503632E-2,-3.113777041E-1
1.604123254E2,-1.215847611E0,2.039594650E-1,9.640508890E-2
1.604173854E2,-1.225654960E0,5.238418579E-1,4.836398363E-1
1.604224454E2,-1.192986012E0,9.075593948E-1,8.634967804E-1
1.604275054E2,-1.232957125E0,1.295151711E0,1.210418224E0
1.604325654E2,-1.429482698E0,1.691345215E0,1.403135300E0
1.604376254E2,-1.467157245E0,2.081809998E0,1.456489325E0
1.604426854E2,-1.190715671E0,2.416344643E0,1.528360248E0
1.604477454E2,-7.341250181E-1,2.685469627E0,1.513006210E0
1.604528054E2,-2.454143167E-1,2.891716003E0,1.435930729E0
1.604578654E2,2.617591619E-1,3.128515244E0,1.324892759E0
1.604629254E2,7.143296003E-1,3.362335205E0,1.157224417E0
1.604679854E2,1.113085270E0,3.578892708E0,8.117980361E-1
1.604730454E2,1.439922333E0,3.783008575E0,4.356636405E-1
1.604781054E2,1.659815431E0,3.852734566E0,7.947647572E-2
1.604831654E2,1.766500711E0,3.881567955E0,-2.251956463E-1
1.604882254E2,1.628916144E0,3.828886032E0,-4.890446663E-1
1.604932854E2,1.249045014E0,3.718827248E0,-5.932801962E-1
1.604983454E2,7.551121712E-1,3.580312729E0,-5.166902542E-1
1.605034054E2,3.079763651E-1,3.451837540E0,-3.115666509E-1
1.605084654E2,-4.090404510E-2,3.347803116E0,-1.757254004E-1
1.605135254E2,-2.469394207E-1,3.194032669E0,6.174099445E-2
1.605185854E2,-3.322474957E-1,3.047986984E0,2.820377946E-1
1.605236454E2,-4.179214835E-1,2.933406830E0,4.406162500E-1
1.605287054E2,-6.417372227E-1,2.821397781E0,6.722089052E-1
1.605337654E2,-1.072214842E0,2.726181984E0,9.130607247E-1
1.605388254E2,-1.606586933E0,2.595081329E0,1.089933395E0
1.605438854E2,-1.991667271E0,2.342024803E0,1.215471268E0
1.605489454E2,-2.176175594E0,2.127526283E0,1.225830793E0
1.605540054E2,-2.278194427E0,1.970683098E0,1.250983715E0
1.605590654E2,-2.312857389E0,1.833189964E0,1.164193034E0
1.605641254E2,-2.405163527E0,1.810812950E0,8.955324888E-1
1.605691854E2,-2.550708532E0,1.908279419E0,5.760782957E-1
1.605742454E2,-2.645210743E0,2.046646118E0,2.862838507E-1
1.605793054E2,-2.655848026E0,2.149439812E0,1.038759351E-1
1.605843654E2,-2.465817213E0,2.255072594E0,1.044754386E-1
1.605894254E2,-2.060726166E0,2.418575287E0,3.234405518E-1
1.605944854E2,-1.427969337E0,2.599102974E0,7.728816867E-1
1.605995454E2,-7.026759386E-1,2.748579979E0,1.324416280E0
1.606046054E2,2.870583534E-2,2.859579086E0,1.756677032E0
1.606096654E2,6.841253042E-1,2.917603493E0,2.060490370E0
1.606147254E2,1.159707904E0,2.896275520E0,2.326732874E0
1.606222412E2,1.445281625E0,2.875095367E0,2.466391563E0
1.606273177E2,1.630668998E0,2.730989456E0,2.527604103E0
1.606323942E2,1.805617094E0,2.419175148E0,2.633852959E0
1.606374358E2,1.939400792E0,2.116891861E0,2.731998682E0
1.606425105E2,1.955519199E0,1.778699875E0,2.859856129E0
1.606475853E2,1.791754484E0,1.435747147E0,3.000934601E0
1.606526600E2,1.531536579E0,1.073735237E0,3.076501608E0
1.606577200E2,1.222392917E0,6.951303482E-1,3.148979664E0
1.606627800E2,9.452962875E-1,3.669681549E-1,3.185411453E0
1.606678400E2,6.298999190E-1,4.378223419E-2,3.217705727E0
1.606729000E2,3.072776198E-1,-2.433490753E-1,3.196173429E0
1.606779600E2,3.738582134E-3,-5.830383301E-1,3.049977779E0
1.606830200E2,-3.243472576E-1,-8.005332947E-1,2.829996347E0
1.606880800E2,-6.295464635E-1,-1.003593445E0,2.646330118E0
1.606931400E2,-9.386999607E-1,-1.168255806E0,2.410470963E0
1.606982000E2,-1.295411110E0,-1.258626938E0,2.105813265E0
1.607032600E2,-1.585663199E0,-1.377557755E0,1.777351379E0
1.607083200E2,-1.714362621E0,-1.489035606E0,1.431563616E0
1.607133800E2,-1.801671028E0,-1.521249771E0,1.125541329E0
1.607184400E2,-1.835807085E0,-1.536467552E0,8.131984472E-1
1.607235000E2,-1.857510090E0,-1.599271297E0,5.607724786E-1
1.607285600E2,-1.854797840E0,-1.613881588E0,3.101047873E-1
1.607336200E2,-1.813572645E0,-1.630567074E0,1.108523607E-1
1.607386800E2,-1.650259256E0,-1.685192585E0,-1.850122213E-2
1.607437400E2,-1.457994819E0,-1.710726738E0,-1.026083827E-1
1.607488000E2,-1.239035010E0,-1.716786861E0,-1.394668221E-1
1.607538600E2,-9.264057279E-1,-1.710573196E0,-1.461889744E-1
1.607589200E2,-6.491492987E-1,-1.739953995E0,-1.352529228E-1
1.607639800E2,-4.090921879E-1,-1.785776615E0,-1.211156845E-1
1.607690400E2,-2.082518637E-1,-1.862391472E0,-1.086065471E-1
1.607741000E2,-4.866230488E-2,-1.993700504E0,-2.110311389E-2
1.607791600E2,6.281352043E-2,-2.107860088E0,1.388947964E-1
1.607842200E2,1.047896743E-1,-2.247966290E0,2.735785246E-1
1.607892800E2,1.180769801E-1,-2.414013863E0,4.459334016E-1
1.607943400E2,1.436818838E-1,-2.574910641E0,6.734191775E-1
1.607994000E2,1.027492285E-1,-2.725905895E0,8.584269285E-1
1.608044600E2,3.111636639E-2,-2.855096817E0,9.733259082E-1
1.608095200E2,-7.835951447E-2,-2.991293907E0,1.064777374E0
1.608145800E2,-2.116570771E-1,-3.067527294E0,1.040134668E0
1.608196400E2,-3.211894631E-1,-3.103021622E0,1.048074722E0
1.608247000E2,-4.239261746E-1,-3.138536930E0,9.885710478E-1
1.608297600E2,-4.194063544E-1,-3.181278229E0,8.810170293E-1
1.608348200E2,-4.060817063E-1,-3.169033527E0,7.876927257E-1
1.608398800E2,-2.763699889E-1,-3.082753181E0,7.230933905E-1
1.608449400E2,-1.281908751E-1,-3.027830124E0,6.202116013E-1
1.608500000E2,-6.562650204E-3,-2.956421375E0,5.390636921E-1
1.608550600E2,1.216131449E-2,-2.854204178E0,4.053699970E-1
1.608601200E2,3.302580118E-2,-2.721176624E0,2.428374290E-1
1.608651800E2,5.845606327E-2,-2.621973038E0,6.335860491E-2
1.608702400E2,4.519325495E-2,-2.506230831E0,-1.768837571E-1
1.608753000E2,3.119474649E-2,-2.428908825E0,-4.307575524E-1
1.608803600E2,-1.500001550E-2,-2.301348209E0,-5.913984179E-1
1.608854200E2,-1.451110840E-2,-2.212101460E0,-6.807467341E-1
1.608904800E2,1.080423594E-2,-2.139536381E0,-6.658052802E-1
1.608955400E2,3.460758924E-2,-2.050151348E0,-5.943827629E-1
1.609006000E2,9.774488211E-2,-1.936829090E0,-5.259854794E-1
1.609056600E2,1.668558717E-1,-1.845112801E0,-3.835120201E-1
1.609107200E2,2.567863464E-1,-1.746350288E0,-1.950627565E-1
1.609157800E2,3.370005488E-1,-1.638269424E0,-2.206557989E-2
1.609208400E2,4.198575616E-1,-1.552080154E0,1.052352190E-1
1.609259000E2,4.701954722E-1,-1.387363434E0,2.281042933E-1
1.609309600E2,4.044845104E-1,-1.184945107E0,2.920315266E-1
1.609360200E2,3.138372302E-1,-1.026225090E0,2.206538916E-1
1.609410800E2,1.958560348E-1,-7.938966751E-1,9.061366320E-2
1.609461400E2,8.409446478E-2,-6.076078415E-1,-5.086827278E-2
1.609512000E2,-9.605783224E-2,-3.834705353E-1,-2.330797315E-1
1.609562600E2,-3.015688360E-1,-1.884317398E-1,-3.946700990E-1
1.609613200E2,-4.323309064E-1,-2.235412598E-2,-5.461031795E-1
1.609663800E2,-5.627743602E-1,1.292247772E-1,-6.283310056E-1
1.609714400E2,-7.121038437E-1,2.376718521E-1,-7.187645435E-1
1.609765000E2,-8.469964266E-1,3.389577866E-1,-7.938206196E-1
1.609815600E2,-1.015625596E0,4.307699203E-1,-8.208841085E-1
1.609866200E2,-1.153825402E0,4.892206192E-1,-8.025476336E-1
1.609916800E2,-1.283325791E0,5.574445724E-1,-7.177648544E-1
1.609967400E2,-1.493114233E0,6.498222351E-1,-6.410745978E-1
1.610018000E2,-1.669035673E0,7.472438812E-1,-5.536177754E-1
1.610068600E2,-1.811439633E0,9.047622681E-1,-3.957774639E-1
1.610119200E2,-1.791589618E0,1.050554276E0,-1.676115990E-1
1.610169800E2,-1.609919786E0,1.208581924E0,1.476671100E-1
1.610220400E2,-1.421795011E0,1.409893990E0,5.433400869E-1
1.610271000E2,-1.138319492E0,1.606534958E0,9.626027346E-1
1.610321600E2,-8.119900227E-1,1.831957817E0,1.355972290E0
1.610372200E2,-4.591986239E-1,2.047787666E0,1.767287254E0
1.610422800E2,1.621007919E-2,2.304203033E0,2.170944214E0
1.610473400E2,5.263752937E-1,2.584275246E0,2.560849190E0
1.610524000E2,9.717601538E-1,2.804071426E0,2.899841785E0
1.610574600E2,1.370148897E0,2.965893745E0,3.181742191E0
1.610625200E2,1.719923854E0,3.055337906E0,3.294683218E0
1.610675800E2,2.011923075E0,3.115482330E0,3.325269699E0
1.610726400E2,2.244602919E0,3.131897926E0,3.345669746E0
1.610777000E2,2.473056316E0,3.061543465E0,3.286635876E0
1.610827600E2,2.582975388E0,3.021711349E0,3.160178185E0
1.610878200E2,2.529022217E0,2.940582275E0,2.954530716E0
1.610928800E2,2.344561100E0,2.799101830E0,2.578971863E0
1.610979400E2,2.160808086E0,2.618964195E0,1.956946373E0
1.611030000E2,2.075256348E0,2.333384514E0,1.286452770E0
1.611080600E2,2.020451307E0,2.110088348E0,6.624491215E-1
1.611131200E2,1.976864219E0,1.999361038E0,1.605225205E-1
1.611181800E2,1.834456921E0,1.922183037E0,-4.261047840E-1
1.611232400E2,1.619440794E0,1.847496986E0,-9.618067741E-1
1.611283000E2,1.403219223E0,1.825624466E0,-1.478394032E0
1.611333600E2,1.216782928E0,1.794316292E0,-1.980982542E0
1.611384200E2,9.547688961E-1,1.820624352E0,-2.575874567E0
1.611434800E2,6.074191332E-1,1.856689453E0,-3.115805387E0
1.611485400E2,1.100085378E-1,1.998239517E0,-3.580358744E0
1.611536000E2,-4.378333092E-1,2.159102440E0,-3.874769688E0
1.611586600E2,-9.342384338E-1,2.269972801E0,-4.086549759E0
1.611637200E2,-1.337021828E0,2.383588791E0,-4.161022663E0
1.611687800E2,-1.579945087E0,2.495182037E0,-3.992811680E0
1.611738400E2,-1.740721226E0,2.583266258E0,-3.710749865E0
1.611789000E2,-1.789116621E0,2.693347931E0,-3.299386978E0
1.611839600E2,-1.476561427E0,2.834950447E0,-2.707433939E0
1.611890200E2,-7.386815548E-1,2.993612289E0,-1.959544420E0
1.611940800E2,1.860179901E-1,3.224177361E0,-1.271637559E0
1.611991400E2,9.302830696E-1,3.456992149E0,-5.270488262E-1
1.612042000E2,1.560407877E0,3.579402924E0,4.154089093E-2
1.612092600E2,2.369235754E0,3.605768204E0,2.082718313E-1
1.612143200E2,3.072937489E0,3.485857964E0,3.827313781E-1
1.612193800E2,3.794664383E0,3.423118591E0,4.835903943E-1
1.612244400E2,4.148487568E0,3.032158852E0,4.597358108E-1
1.612295000E2,4.535251617E0,2.621979713E0,4.202576280E-1
1.612345600E2,4.846126556E0,2.261915207E0,1.914311945E-1
1.612396200E2,4.733668327E0,1.763031960E0,8.241719007E-2
1.612446800E2,4.588879585E0,1.290828705E0,1.681519449E-1
1.612497400E2,4.485301971E0,8.142423630E-1,3.546970189E-1
1.612548000E2,4.358094692E0,2.615261078E-1,4.071606696E-1
1.612598600E2,4.302937508E0,-2.738924026E-1,4.039536119E-1
1.612649200E2,4.300725460E0,-7.082862854E-1,4.208865464E-1
1.612699800E2,4.284499168E0,-1.103987694E0,4.218953848E-1
1.612750400E2,4.115581512E0,-1.372514725E0,4.331688881E-1
1.612801000E2,3.882516861E0,-1.736500740E0,5.721613169E-1
1.612851600E2,3.743768692E0,-2.167152882E0,6.478075981E-1
1.612902200E2,3.436385870E0,-2.520862103E0,8.261232972E-1
1.612952800E2,2.959959984E0,-2.823992729E0,1.065120816E0
1.613003400E2,2.675595045E0,-3.124439240E0,1.210507393E0
1.613054000E2,2.171419382E0,-3.429407597E0,1.292718768E0
1.613104600E2,1.535336256E0,-3.655112743E0,1.217346668E0
1.613155200E2,1.080031633E0,-3.892502785E0,1.090093255E0
1.613205800E2,7.310298681E-1,-4.060235500E0,9.857854843E-1
1.613256400E2,1.674481630E-1,-4.103374481E0,8.665841222E-1
1.613307000E2,-3.266468048E-1,-4.033993244E0,6.444639564E-1
1.613357600E2,-7.020620704E-1,-4.254131317E0,3.102943003E-1
1.613408200E2,-1.092822313E0,-4.229881287E0,-2.384522557E-2
1.613458800E2,-1.575847387E0,-4.102663517E0,-2.604089081E-1
1.613509400E2,-1.922408700E0,-4.025668621E0,-5.024884343E-1
1.613560000E2,-2.133553267E0,-3.917447567E0,-8.340030909E-1
1.613610600E2,-2.362946510E0,-3.809107304E0,-1.214922547E0
1.613661200E2,-2.405265808E0,-3.726936340E0,-1.488077521E0
1.613711800E2,-2.330089092E0,-3.603902817E0,-1.659237146E0
1.613762400E2,-2.154157877E0,-3.435282707E0,-1.829438448E0
1.613813000E2,-1.879763484E0,-3.257030487E0,-2.004043102E0
1.613863600E2,-1.529987574E0,-3.078762054E0,-2.149903774E0
1.613914200E2,-1.168505311E0,-2.912476063E0,-2.291615963E0
1.613964800E2,-8.111134768E-1,-2.748627186E0,-2.410325050E0
1.614015400E2,-5.574584603E-1,-2.570501804E0,-2.506344080E0
1.614066000E2,-3.995073438E-1,-2.454719543E0,-2.589747906E0
1.614116600E2,-3.199817836E-1,-2.348599911E0,-2.670388222E0
1.614191745E2,-2.824972272E-1,-2.249641418E0,-2.722957373E0
1.614242507E2,-2.950963080E-1,-2.205922604E0,-2.787493706E0
1.614293306E2,-3.717892766E-1,-2.222088337E0,-2.843202591E0
1.614344070E2,-4.889297485E-1,-2.240656853E0,-2.830581903E0
1.614394834E2,-6.708697081E-1,-2.256846428E0,-2.694729567E0
1.614445599E2,-7.576094866E-1,-2.292192459E0,-2.495489597E0
1.614496278E2,-7.949497700E-1,-2.291633129E0,-2.297011614E0
1.614547038E2,-8.741309643E-1,-2.257591724E0,-2.108277798E0
1.614597798E2,-8.036156893E-1,-2.278620720E0,-1.866336226E0
1.614648558E2,-7.791433334E-1,-2.280488968E0,-1.666309953E0
1.614699320E2,-8.601598144E-1,-2.258426666E0,-1.464322686E0
1.614750081E2,-7.690877318E-1,-2.181338310E0,-1.331253171E0
1.614800841E2,-5.055215359E-1,-2.054084778E0,-1.218613386E0
1.614851601E2,-3.245895803E-1,-1.888710499E0,-1.166398048E0
1.614902410E2,-1.870039403E-1,-1.761834621E0,-1.188317060E0
1.614953173E2,-2.523002028E-2,-1.671028614E0,-1.313012600E0
1.615003936E2,8.540749550E-4,-1.558843613E0,-1.435615540E0
1.615054698E2,-1.064205170E-1,-1.434873581E0,-1.516086817E0
1.615105458E2,-2.803140283E-1,-1.346970558E0,-1.660205126E0
1.615156220E2,-4.902351499E-1,-1.261584282E0,-1.777655602E0
1.615206983E2,-6.891263723E-1,-1.224158287E0,-1.881063938E0
1.615257746E2,-8.802978396E-1,-1.189167976E0,-1.956669807E0
1.615308493E2,-1.074578047E0,-1.144648552E0,-1.933377385E0
1.615359255E2,-1.155475736E0,-1.071466446E0,-1.923814297E0
1.615410017E2,-1.193360806E0,-9.935817719E-1,-1.956733108E0
1.615460779E2,-1.219964623E0,-9.541025162E-1,-2.001868010E0
1.615511532E2,-1.197284341E0,-8.405542374E-1,-1.942367315E0
1.615562293E2,-1.096246123E0,-7.463407516E-1,-1.859378338E0
1.615613054E2,-1.036254048E0,-6.331691742E-1,-1.769816518E0
1.615663816E2,-9.502024651E-1,-5.297584534E-1,-1.699766397E0
1.615714449E2,-8.520748019E-1,-4.001989365E-1,-1.572291970E0
1.615765203E2,-7.102990150E-1,-2.756137848E-1,-1.372925282E0
1.615815958E2,-6.510098577E-1,-1.224842072E-1,-1.196800947E0
1.615866714E2,-6.375222206E-1,1.749038696E-3,-1.055296421E0
1.615917469E2,-6.529898643E-1,6.124973297E-2,-8.953120708E-1
1.615968351E2,-6.780934334E-1,1.159305573E-1,-6.779524088E-1
1.616019112E2,-8.105293512E-1,2.208347321E-1,-3.738812208E-1
1.616069872E2,-9.047003984E-1,3.496026993E-1,6.271004677E-4
1.616120633E2,-8.940162063E-1,4.711303711E-1,2.573812306E-1
1.616171384E2,-7.760264874E-1,5.734701157E-1,5.169553161E-1
1.616222145E2,-6.341344118E-1,6.781702042E-1,7.056151628E-1
1.616272905E2,-4.392647147E-1,7.780370712E-1,8.618817925E-1
1.616323665E2,-2.650752664E-1,9.448337555E-1,1.014553308E0
1.616374154E2,-1.110913604E-1,1.085160255E0,1.082462907E0
1.616424901E2,5.438357592E-2,1.194253922E0,1.072936893E0
1.616475647E2,2.262988389E-1,1.336753845E0,9.495813251E-1
1.616526394E2,3.803919554E-1,1.457595825E0,7.359099388E-1
1.616576920E2,5.310078859E-1,1.602244377E0,5.001433492E-1
1.616627656E2,6.683366299E-1,1.708454132E0,2.462930977E-1
1.616678392E2,7.829166651E-1,1.819298744E0,5.442795157E-2
1.616729127E2,7.290025949E-1,1.944302559E0,-1.051442921E-1
1.616779727E2,5.521157980E-1,2.133654594E0,-2.740934491E-1
1.616830327E2,3.265036345E-1,2.317854881E0,-4.388253689E-1
1.616880927E2,1.391175389E-2,2.504066467E0,-4.728842676E-1
1.616931527E2,-4.239279032E-1,2.661165237E0,-4.030948877E-1
1.616982127E2,-9.437668324E-1,2.803546906E0,-2.916938066E-1
1.617032727E2,-1.500663280E0,2.921703339E0,-1.069404185E-1
1.617083327E2,-2.031206846E0,3.039647102E0,7.992330194E-2
1.617133927E2,-2.327872753E0,3.135885239E0,1.762448102E-1
1.617184527E2,-2.575434446E0,3.251132011E0,2.350787371E-1
1.617235127E2,-2.883950710E0,3.411692619E0,2.855167985E-1
1.617285727E2,-3.232049227E0,3.612716675E0,1.501185894E-1
1.617336327E2,-3.605783224E0,3.756052017E0,-1.823297143E-2
1.617386927E2,-3.931981802E0,3.863308907E0,-4.055264592E-2
1.617437527E2,-4.161191940E0,3.917795181E0,-2.501571178E-2
1.617488127E2,-4.222766399E0,3.998568535E0,2.031139433E-1
1.617538727E2,-4.072250366E0,4.086517334E0,6.323890686E-1
1.617589327E2,-3.724252701E0,4.184095383E0,1.187561154E0
1.617639927E2,-3.142584324E0,4.210003853E0,1.714416623E0
1.617690527E2,-2.230620861E0,4.200250626E0,2.183447361E0
1.617741127E2,-1.168963790E0,4.305600166E0,2.514376163E0
1.617791727E2,-2.737818360E-1,4.391870499E0,2.693232536E0
1.617842327E2,3.968928456E-1,4.281964302E0,2.618870735E0
1.617892927E2,9.946595430E-1,4.083726883E0,2.495989084E0
1.617943527E2,1.611436248E0,3.876147270E0,2.490737915E0
1.617994127E2,2.054126978E0,3.534755707E0,2.543951511E0
1.618044727E2,2.366560221E0,3.081197739E0,2.625944376E0
1.618095327E2,2.446287155E0,2.644775391E0,2.833886147E0
1.618145927E2,2.415256500E0,2.194375038E0,3.222634554E0
1.618196527E2,2.414166212E0,1.682200432E0,3.610669613E0
1.618247127E2,2.383284569E0,1.134653091E0,3.936521053E0
1.618297727E2,2.220054150E0,6.115827560E-1,4.208353043E0
1.618348327E2,1.970092058E0,9.860801697E-2,4.487210751E0
1.618398927E2,1.700530767E0,-3.492622375E-1,4.609167099E0
1.618449527E2,1.214916945E0,-6.531534195E-1,4.601864338E0
1.618500127E2,6.757375002E-1,-9.113340378E-1,4.528786182E0
